"","photo_id","date_pic","cam_model","cam_id","station_id","species_id","num","num_individ_pics"
"359",359,"30/8/21","Browning","4186-20","CTWABD05B","BB",1,1
"360",360,"1/9/21","Browning","4186-20","CTWABD05B","Deer",1,1
"361",361,"1/9/21","Browning","4186-20","CTWABD05B","Deer",3,3
"362",362,"1/9/21","Browning","4186-20","CTWABD05B","Deer",1,1
"363",363,"1/9/21","Browning","4186-20","CTWABD05B","Deer",1,1
"364",364,"2/9/21","Browning","4186-20","CTWABD05B","White-tail Deer ",4,3
"365",365,"2/9/21","Browning","4186-20","CTWABD05B","White-tail Deer ",3,3
"366",366,"2/9/21","Browning","4186-20","CTWABD05B","BB",1,1
"367",367,"2/9/21","Browning","4186-20","CTWABD05B","White-tail Deer ",3,3
"368",368,"2/9/21","Browning","4186-20","CTWABD05B","White-tail Deer ",2,2
"369",369,"3/9/21","Browning","4186-20","CTWABD05B","White-tail Deer ",2,2
"370",370,"4/9/21","Browning","4186-20","CTWABD05B","White-tail Deer ",2,2
"371",371,"5/9/21","Browning","4186-20","CTWABD05B","White-tail Deer ",1,1
"372",372,"5/9/21","Browning","4186-20","CTWABD05B","Mule Deer ",2,2
"373",373,"5/9/21","Browning","4186-20","CTWABD05B","Deer",2,2
"374",374,"5/9/21","Browning","4186-20","CTWABD05B","Deer",1,1
"375",375,"6/9/21","Browning","4186-20","CTWABD05B","Deer",2,2
"376",376,"6/9/21","Browning","4186-20","CTWABD05B","White-tail Deer ",1,1
"377",377,"6/9/21","Browning","4186-20","CTWABD05B","White-tail Deer ",1,1
"378",378,"7/9/21","Browning","4186-20","CTWABD05B","Mule Deer ",3,3
"379",379,"7/9/21","Browning","4186-20","CTWABD05B","Mule Deer ",3,3
"380",380,"7/9/21","Browning","4186-20","CTWABD05B","Mule Deer ",2,2
"381",381,"7/9/21","Browning","4186-20","CTWABD05B","Mule Deer ",3,3
"382",382,"8/9/21","Browning","4186-20","CTWABD05B","White-tail Deer ",3,3
"383",383,"9/9/21","Browning","4186-20","CTWABD05B","White-tail Deer ",3,3
"384",384,"9/9/21","Browning","4186-20","CTWABD05B","White-tail Deer ",3,NA
"385",385,"9/9/21","Browning","4186-20","CTWABD05B","Deer",1,1
"386",386,"10/9/21","Browning","4186-20","CTWABD05B","Deer",1,1
"387",387,"10/9/21","Browning","4186-20","CTWABD05B","Deer",1,1
"388",388,"11/9/21","Browning","4186-20","CTWABD05B","Deer",1,1
"389",389,"12/9/21","Browning","4186-20","CTWABD05B","Deer",1,1
"390",390,"12/9/21","Browning","4186-20","CTWABD05B","Deer",1,1
"391",391,"12/9/21","Browning","4186-20","CTWABD05B","Deer",1,1
"392",392,"12/9/21","Browning","4186-20","CTWABD05B","Mule Deer ",1,1
"393",393,"13/9/21","Browning","4186-20","CTWABD05B","White-tail Deer ",2,2
"394",394,"13/9/21","Browning","4186-20","CTWABD05B","White-tail Deer ",1,1
"395",395,"14/9/21","Browning","4186-20","CTWABD05B","White-tail Deer ",1,1
"396",396,"15/9/21","Browning","4186-20","CTWABD05B","Mule Deer ",3,3
"397",397,"15/9/21","Browning","4186-20","CTWABD05B","White-tail Deer ",2,2
"398",398,"16/9/21","Browning","4186-20","CTWABD05B","White-tail Deer ",1,1
"399",399,"17/9/21","Browning","4186-20","CTWABD05B","White-tail Deer ",2,2
"400",400,"18/9/21","Browning","4186-20","CTWABD05B","White-tail Deer ",3,3
"401",401,"18/9/21","Browning","4186-20","CTWABD05B","White-tail Deer ",2,2
"402",402,"18/9/21","Browning","4186-20","CTWABD05B","White-tail Deer ",3,3
"403",403,"20/9/21","Browning","4186-20","CTWABD05B","White-tail Deer ",1,1
"404",404,"20/9/21","Browning","4186-20","CTWABD05B","White-tail Deer ",3,3
"405",405,"21/9/21","Browning","4186-20","CTWABD05B","White-tail Deer ",3,3
"406",406,"23/9/21","Browning","4186-20","CTWABD05B","Coyote",1,1
"407",407,"23/9/21","Browning","4186-20","CTWABD05B","Mule Deer ",1,1
"408",408,"23/9/21","Browning","4186-20","CTWABD05B","Deer",1,1
"409",409,"24/9/21","Browning","4186-20","CTWABD05B","Mule Deer ",1,1
"410",410,"24/9/21","Browning","4186-20","CTWABD05B","Cow ",8,8
"411",411,"24/9/21","Browning","4186-20","CTWABD05B","Cow ",7,7
"412",412,"24/9/21","Browning","4186-20","CTWABD05B","Cow ",4,4
"413",413,"24/9/21","Browning","4186-20","CTWABD05B","Cow ",1,1
"414",414,"26/9/21","Browning","4186-20","CTWABD05B","White-tail Deer ",2,2
"415",415,"26/9/21","Browning","4186-20","CTWABD05B","White-tail Deer ",1,1
"416",416,"26/9/21","Browning","4186-20","CTWABD05B","Deer",1,1
"417",417,"27/9/21","Browning","4186-20","CTWABD05B","Mule Deer ",1,1
"418",418,"27/9/21","Browning","4186-20","CTWABD05B","Deer",1,1
"419",419,"27/9/21","Browning","4186-20","CTWABD05B","Cow ",2,2
"420",420,"29/9/21","Browning","4186-20","CTWABD05B","Human",3,3
"421",421,"23/8/21","RECONYX","9164","CTWABD05A","Wild Turkey",1,1
"422",422,"19/9/21","RECONYX","9164","CTWABD05A","BB",1,1
"423",423,"26/7/21","Browning","7196-2","CTWABD06C","Lagomorph",1,1
"424",424,"27/7/21","Browning","7196-2","CTWABD06C","Lagomorph",1,1
"425",425,"27/7/21","Browning","7196-2","CTWABD06C","Douglas Squirrel",1,1
"426",426,"27/7/21","Browning","7196-2","CTWABD06C","Cow ",3,2
"427",427,"28/7/21","Browning","7196-2","CTWABD06C","Lagomorph",1,1
"428",428,"28/7/21","Browning","7196-2","CTWABD06C","Lagomorph",1,1
"429",429,"28/7/21","Browning","7196-2","CTWABD06C","Lagomorph",1,1
"430",430,"28/7/21","Browning","7196-2","CTWABD06C","Lagomorph",2,2
"431",431,"28/7/21","Browning","7196-2","CTWABD06C","Cow ",3,2
"432",432,"29/7/21","Browning","7196-2","CTWABD06C","Lagomorph",1,1
"433",433,"29/7/21","Browning","7196-2","CTWABD06C","Lagomorph",1,1
"434",434,"29/7/21","Browning","7196-2","CTWABD06C","Squirrel",1,1
"435",435,"29/7/21","Browning","7196-2","CTWABD06C","Cow ",1,1
"436",436,"30/7/21","Browning","7196-2","CTWABD06C","Lagomorph",1,1
"437",437,"30/7/21","Browning","7196-2","CTWABD06C","White-tail Deer ",1,1
"438",438,"30/7/21","Browning","7196-2","CTWABD06C","Cow ",1,1
"439",439,"31/7/21","Browning","7196-2","CTWABD06C","Lagomorph",1,1
"440",440,"31/7/21","Browning","7196-2","CTWABD06C","Lagomorph",1,1
"441",441,"31/7/21","Browning","7196-2","CTWABD06C","Cow ",1,1
"442",442,"31/7/21","Browning","7196-2","CTWABD06C","White-tail Deer ",2,2
"443",443,"31/7/21","Browning","7196-2","CTWABD06C","Lagomorph",1,1
"444",444,"1/8/21","Browning","7196-2","CTWABD06C","Lagomorph",1,1
"445",445,"1/8/21","Browning","7196-2","CTWABD06C","Squirrel",1,1
"446",446,"1/8/21","Browning","7196-2","CTWABD06C","Snowshoe Hare",1,1
"447",447,"1/8/21","Browning","7196-2","CTWABD06C","White-tail Deer ",1,1
"448",448,"1/8/21","Browning","7196-2","CTWABD06C","Lagomorph",1,1
"449",449,"2/8/21","Browning","7196-2","CTWABD06C","Squirrel",1,1
"450",450,"2/8/21","Browning","7196-2","CTWABD06C","Cow ",3,2
"451",451,"2/8/21","Browning","7196-2","CTWABD06C","Squirrel",1,1
"452",452,"2/8/21","Browning","7196-2","CTWABD06C","Lagomorph",1,1
"453",453,"3/8/21","Browning","7196-2","CTWABD06C","Lagomorph",1,1
"454",454,"3/8/21","Browning","7196-2","CTWABD06C","Squirrel",1,1
"455",455,"3/8/21","Browning","7196-2","CTWABD06C","Nuttall Cottontail ",1,1
"456",456,"3/8/21","Browning","7196-2","CTWABD06C","White-tail Deer ",1,1
"457",457,"3/8/21","Browning","7196-2","CTWABD06C","Squirrel",1,1
"458",458,"3/8/21","Browning","7196-2","CTWABD06C","Snowshoe Hare",1,1
"459",459,"3/8/21","Browning","7196-2","CTWABD06C","Lagomorph",1,1
"460",460,"4/8/21","Browning","7196-2","CTWABD06C","Cow ",3,1
"461",461,"4/8/21","Browning","7196-2","CTWABD06C","Cow ",1,1
"462",462,"4/8/21","Browning","7196-2","CTWABD06C","Coyote",1,1
"463",463,"4/8/21","Browning","7196-2","CTWABD06C","Snowshoe Hare",1,1
"464",464,"4/8/21","Browning","7196-2","CTWABD06C","Lagomorph",1,1
"465",465,"4/8/21","Browning","7196-2","CTWABD06C","Lagomorph",1,1
"466",466,"5/8/21","Browning","7196-2","CTWABD06C","Lagomorph",1,1
"467",467,"5/8/21","Browning","7196-2","CTWABD06C","Lagomorph",1,1
"468",468,"5/8/21","Browning","7196-2","CTWABD06C","Squirrel",1,1
"469",469,"5/8/21","Browning","7196-2","CTWABD06C","Snowshoe Hare",1,1
"470",470,"5/8/21","Browning","7196-2","CTWABD06C","Squirrel",1,1
"471",471,"5/8/21","Browning","7196-2","CTWABD06C","Squirrel",1,1
"472",472,"5/8/21","Browning","7196-2","CTWABD06C","Dog",3,2
"473",473,"5/8/21","Browning","7196-2","CTWABD06C","Human",1,1
"474",474,"6/8/21","Browning","7196-2","CTWABD06C","Lagomorph",1,1
"475",475,"6/8/21","Browning","7196-2","CTWABD06C","Lagomorph",1,1
"476",476,"6/8/21","Browning","7196-2","CTWABD06C","Lagomorph",1,1
"477",477,"7/8/21","Browning","7196-2","CTWABD06C","Lagomorph",1,1
"478",478,"7/8/21","Browning","7196-2","CTWABD06C","Lagomorph",1,1
"479",479,"7/8/21","Browning","7196-2","CTWABD06C","Snowshoe Hare",1,1
"480",480,"7/8/21","Browning","7196-2","CTWABD06C","Snowshoe Hare",1,1
"481",481,"7/8/21","Browning","7196-2","CTWABD06C","UNKNOWN Bird",4,4
"482",482,"8/8/21","Browning","7196-2","CTWABD06C","Coyote",1,1
"483",483,"8/8/21","Browning","7196-2","CTWABD06C","Lagomorph",1,1
"484",484,"8/8/21","Browning","7196-2","CTWABD06C","Squirrel",1,1
"485",485,"8/8/21","Browning","7196-2","CTWABD06C","Snowshoe Hare",1,1
"486",486,"8/8/21","Browning","7196-2","CTWABD06C","Lagomorph",1,1
"487",487,"9/8/21","Browning","7196-2","CTWABD06C","Lagomorph",1,1
"488",488,"9/8/21","Browning","7196-2","CTWABD06C","Lagomorph",1,1
"489",489,"10/8/21","Browning","7196-2","CTWABD06C","Lagomorph",1,1
"490",490,"10/8/21","Browning","7196-2","CTWABD06C","Lagomorph",1,1
"491",491,"10/8/21","Browning","7196-2","CTWABD06C","Lagomorph",1,1
"492",492,"11/8/21","Browning","7196-2","CTWABD06C","Lagomorph",1,1
"493",493,"11/8/21","Browning","7196-2","CTWABD06C","Deer",1,1
"494",494,"12/8/21","Browning","7196-2","CTWABD06C","Lagomorph",1,1
"495",495,"12/8/21","Browning","7196-2","CTWABD06C","Lagomorph",1,1
"496",496,"12/8/21","Browning","7196-2","CTWABD06C","Squirrel",1,1
"497",497,"12/8/21","Browning","7196-2","CTWABD06C","Cow ",3,2
"498",498,"12/8/21","Browning","7196-2","CTWABD06C","Coyote",1,1
"499",499,"12/8/21","Browning","7196-2","CTWABD06C","Cow ",3,2
"500",500,"12/8/21","Browning","7196-2","CTWABD06C","Lagomorph",1,1
"501",501,"13/8/21","Browning","7196-2","CTWABD06C","Lagomorph",1,1
"502",502,"13/8/21","Browning","7196-2","CTWABD06C","Lagomorph",1,1
"503",503,"13/8/21","Browning","7196-2","CTWABD06C","White-tail Deer ",1,1
"504",504,"13/8/21","Browning","7196-2","CTWABD06C","White-tail Deer ",2,2
"505",505,"14/8/21","Browning","7196-2","CTWABD06C","Lagomorph",1,1
"506",506,"14/8/21","Browning","7196-2","CTWABD06C","Cow ",1,1
"507",507,"14/8/21","Browning","7196-2","CTWABD06C","Cow ",2,2
"508",508,"14/8/21","Browning","7196-2","CTWABD06C","Cow ",4,4
"509",509,"14/8/21","Browning","7196-2","CTWABD06C","Cow ",1,1
"510",510,"14/8/21","Browning","7196-2","CTWABD06C","Lagomorph",1,1
"511",511,"14/8/21","Browning","7196-2","CTWABD06C","Lagomorph",1,1
"512",512,"14/8/21","Browning","7196-2","CTWABD06C","Cow ",3,2
"513",513,"15/8/21","Browning","7196-2","CTWABD06C","Lagomorph",2,2
"514",514,"15/8/21","Browning","7196-2","CTWABD06C","Lagomorph",2,NA
"515",515,"15/8/21","Browning","7196-2","CTWABD06C","Lagomorph",1,1
"516",516,"15/8/21","Browning","7196-2","CTWABD06C","Cow ",1,1
"517",517,"15/8/21","Browning","7196-2","CTWABD06C","Lagomorph",1,1
"518",518,"15/8/21","Browning","7196-2","CTWABD06C","Cow ",1,1
"519",519,"15/8/21","Browning","7196-2","CTWABD06C","Snowshoe Hare",1,1
"520",520,"15/8/21","Browning","7196-2","CTWABD06C","Cow ",1,1
"521",521,"15/8/21","Browning","7196-2","CTWABD06C","Lagomorph",1,1
"522",522,"16/8/21","Browning","7196-2","CTWABD06C","Lagomorph",1,1
"523",523,"16/8/21","Browning","7196-2","CTWABD06C","Lagomorph",1,1
"524",524,"16/8/21","Browning","7196-2","CTWABD06C","Wild Turkey",1,1
"525",525,"17/8/21","Browning","7196-2","CTWABD06C","Lagomorph",1,1
"526",526,"17/8/21","Browning","7196-2","CTWABD06C","Lagomorph",1,1
"527",527,"18/8/21","Browning","7196-2","CTWABD06C","Lagomorph",2,1
"528",528,"18/8/21","Browning","7196-2","CTWABD06C","Lagomorph",1,1
"529",529,"18/8/21","Browning","7196-2","CTWABD06C","Snowshoe Hare",1,1
"530",530,"18/8/21","Browning","7196-2","CTWABD06C","Squirrel",1,1
"531",531,"18/8/21","Browning","7196-2","CTWABD06C","Snowshoe Hare",1,1
"532",532,"18/8/21","Browning","7196-2","CTWABD06C","Lagomorph",3,2
"533",533,"18/8/21","Browning","7196-2","CTWABD06C","Lagomorph",1,1
"534",534,"18/8/21","Browning","7196-2","CTWABD06C","Lagomorph",3,2
"535",535,"19/8/21","Browning","7196-2","CTWABD06C","Lagomorph",1,1
"536",536,"19/8/21","Browning","7196-2","CTWABD06C","Lagomorph",1,1
"537",537,"19/8/21","Browning","7196-2","CTWABD06C","Lagomorph",1,1
"538",538,"19/8/21","Browning","7196-2","CTWABD06C","Lagomorph",1,1
"539",539,"19/8/21","Browning","7196-2","CTWABD06C","Lagomorph",1,1
"540",540,"19/8/21","Browning","7196-2","CTWABD06C","Lagomorph",1,1
"541",541,"20/8/21","Browning","7196-2","CTWABD06C","Lagomorph",1,1
"542",542,"20/8/21","Browning","7196-2","CTWABD06C","Lagomorph",2,2
"543",543,"20/8/21","Browning","7196-2","CTWABD06C","Lagomorph",1,1
"544",544,"20/8/21","Browning","7196-2","CTWABD06C","Lagomorph",1,1
"545",545,"20/8/21","Browning","7196-2","CTWABD06C","Lagomorph",1,1
"546",546,"20/8/21","Browning","7196-2","CTWABD06C","Cow ",3,2
